names	x.pos	y.pos	peak.zt	trough.zt	CCA1	LHY	TOC1	PRR5	PRR7	PRR9	PHYA	PHYB	CRY2	FHY1	LUX	PIF3	PIF4	PIF5	ELF4	ELF3	indegree	outdegree	transitivity	closeness	betweeness	eccentricity
AT5G09850	-4385.40478515625	1370.00939219713	peak16	trough8	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	3	0	1	0.00017307026652821	0	4
AT5G09810	-3125.60986328125	4082.28063243151	peak4	trough0	0	1	0	1	0	0	1	0	1	1	1	0	1	1	0	0	8	0	0.75	0.00017307026652821	0	3
AT5G10820	-3910.51611328125	3986.46764415026	peak8	trough4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT5G10760	-3545.05029296875	3830.97057383776	peak12	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT5G10450	-3574.28198242188	1719.54088633776	peak0	trough8	0	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	6	0	1	0.00017307026652821	0	3
AT5G10380	-3545.61645507812	1395.17064707994	peak20	trough12	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	3
AT5G10390	-3285.326171875	3978.48571055651	peak12	trough0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT5G10400	-3468.44360351562	3918.51305430651	peak12	trough0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT5G10460	-3704.919921875	1522.66234629869	peak0	trough8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT5G10550	-3639.97924804688	3603.24449961901	peak12	trough0	0	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	6	0	1	0.00017307026652821	0	3
