names	x.pos	y.pos	cluster.classification
AT4G23060	-3705.93798828125	1180.639885361194	peak20
AT4G23010	-3231.96484375	4062.2528004002565	peak8
AT4G23000	-3591.39013671875	3722.0919117283815	peak12
AT4G22980	-3832.130126953125	3082.5096363377565	peak12
AT4G22840	-2801.177001953125	4196.562858994006	peak4
AT4G22770	-4049.94921875	2977.2305836033815	peak16
AT4G23050	-2977.66748046875	3989.3231129002565	peak4
AT4G23130	-3537.68017578125	3912.0848316502565	peak12
AT4G23470	-3954.076416015625	2325.6756519627565	peak16
AT4G23180	-3530.093994140625	3923.5902027440065	peak12
AT4G23220	-3745.6728515625	3685.2989429783815	peak12
AT4G23300	-2520.114990234375	1856.997795517444	peak4
AT4G23290	-2463.058349609375	2381.1971363377565	peak4
AT4G23270	-3686.789794921875	4033.7357105565065	peak8
AT4G23260	-4629.974609375	3071.4886402440065	peak12
AT4G23540	-3353.998779296875	3879.9752125096315	peak12
AT4G23800	-3576.36865234375	4067.4686207127565	peak8
AT4G23620	-3284.702392578125	3730.8008961033815	peak12
AT4G23670	-3173.4228515625	4096.897819931506	peak8
AT4G23650	-3467.91015625	1265.6131519627565	peak0
AT4G23710	-3991.63623046875	2596.8585132908815	peak16
AT4G23570	-3072.64404296875	3604.1182789158815	peak12
AT4G24060	-3499.398681640625	1790.451652939319	peak0
AT4G24140	-3289.422607421875	1791.898674423694	peak20
AT4G24090	-3432.99169921875	3690.1570972752565	peak12
AT4G24020	-3226.824951171875	1653.5819019627565	peak0
AT4G23920	-3468.364990234375	4137.368034775256	peak8
AT4G24010	-3151.35888671875	3911.3006519627565	peak12
AT4G24050	-2665.281494140625	1740.6592945408815	peak0
AT4G24120	-3063.377197265625	1496.5596851658815	peak0
AT4G24190	-3485.2197265625	3750.2315601658815	peak12
AT4G24470	-3924.90283203125	3184.2620777440065	peak12
AT4G24370	-3838.25048828125	2080.2181324315065	peak0
AT4G24240	-3997.898681640625	1785.479484970569	peak20
AT4G24220	-4165.0556640625	3921.6068043065065	peak8
AT4G24460	-4306.62646484375	3514.1309742283815	peak16
AT4G24270	-3386.14453125	3990.8279957127565	peak12
AT4G24260	-3126.25146484375	1433.3065113377565	peak0
AT4G24690	-4134.49267578125	3056.5423511815065	peak12
AT4G24610	-3532.584716796875	4181.346062119006	peak8
AT4G24830	-3045.33642578125	3916.6780933690065	peak4
AT4G24660	-3898.936767578125	1798.651359970569	peak0
AT4G24740	-3406.707763671875	3659.0237964940065	peak12
AT4G24540	-4066.21044921875	1560.599846298694	peak20
AT4G24670	-2454.710205078125	2317.8192066502565	peak4
AT4G24760	-3167.91796875	1459.3331226658815	peak0
AT4G24780	-2342.263427734375	2326.0950855565065	peak4
AT4G24790	-2517.182373046875	3235.7469410252565	peak4
AT4G24970	-3629.842529296875	3479.7845386815065	peak12
AT4G25240	-3150.256103515625	5155.716667587756	peak8
AT4G24990	-3601.68994140625	1913.0306324315065	peak0
AT4G25080	-2894.248291015625	1766.4007496190065	peak0
AT4G25050	-2485.06494140625	2390.4346851658815	peak0
AT4G24960	-3297.35888671875	3801.1763843846315	peak12
AT4G24920	-3751.19677734375	3381.9937671971315	peak12
AT4G25660	-2994.19580078125	4105.411491806506	peak4
AT4G25630	-2935.6259765625	3989.1404957127565	peak4
AT4G25730	-3126.97216796875	4037.8416675877565	peak8
AT4G25470	-1986.5523681640625	2436.8753589940065	peak0
AT4G25434	-3228.626220703125	4292.020866806506	peak8
AT4G25480	-3229.906005859375	4523.157585556506	peak8
AT4G25420	-2678.36328125	3806.1778492283815	peak4
AT4G25390	-2940.1611328125	1528.4393238377565	peak0
AT4G25170	-3457.045166015625	1792.112785751819	peak0
AT4G25270	-4137.5810546875	2687.1495289158815	peak12
AT4G25740	-3249.697998046875	3961.6331714940065	peak8
AT4G25830	-3296.156982421875	1468.583977158069	peak0
AT4G25900	-3929.7939453125	3415.0340504002565	peak12
AT4G25910	-3545.80859375	1669.084221298694	peak0
AT4G25970	-3985.478759765625	3974.2132496190065	peak8
AT4G25960	-2759.61474609375	1840.988518173694	peak0
AT4G25940	-4118.13818359375	2741.6363453221315	peak20
AT4G25870	-3756.62841796875	1911.9981617283815	peak20
AT4G25780	-3541.153076171875	1587.114250595569	peak0
AT4G25700	-3546.43994140625	1436.7342457127565	peak0
AT4G26370	-3792.4853515625	3998.4393238377565	peak8
AT4G26090	-3680.01220703125	3831.8028492283815	peak12
AT4G26080	-3398.802001953125	3988.5311207127565	peak12
AT4G26070	-3765.4873046875	3728.6932300877565	peak12
AT4G26270	-3908.291748046875	3639.5372242283815	peak12
AT4G26570	-3603.78515625	1749.294182236194	peak16
AT4G26670	-4003.86083984375	3738.2259449315065	peak8
AT4G26610	-3595.48828125	1689.552727158069	peak0
AT4G26600	-3065.028564453125	4058.0599293065065	peak8
AT4G26555	-3210.470947265625	1716.4576343846315	peak0
AT4G26510	-2883.88330078125	4296.566765244006	peak8
AT4G26490	-3364.6435546875	1463.7213062596315	peak0
AT4G26480	-3567.60009765625	1567.570793564319	peak0
AT4G26700	-2792.235107421875	4315.114128525256	peak4
AT4G26860	-2971.309326171875	1544.8736500096315	peak0
AT4G26910	-3773.754150390625	3627.5189136815065	peak12
AT4G26780	-3355.699462890625	3910.0994800877565	peak12
AT4G26760	-3568.502197265625	3731.1617359471315	peak12
AT4G27050	-2815.1220703125	1368.168693954944	peak20
AT4G27030	-3224.91650390625	1458.7337574315065	peak0
AT4G27010	-3450.24560546875	4032.6336597752565	peak8
AT4G26950	-4277.3818359375	1728.286369736194	peak16
AT4G26830	-3244.433349609375	1556.219719345569	peak0
AT4G26850	-3187.23876953125	1256.8768238377565	peak0
AT4G27230	-3289.640625	3924.1771168065065	peak12
AT4G27350	-3114.871826171875	1530.6785816502565	peak0
AT4G27320	-2428.422607421875	2703.3587574315065	peak4
AT4G27280	-3869.50830078125	1502.344231064319	peak16
AT4G27300	-2293.89892578125	3166.4075855565065	peak4
AT4G27270	-3530.29833984375	3984.3773121190065	peak12
AT4G27260	-2924.742431640625	1676.880363876819	peak0
AT4G27180	-3210.88720703125	4568.366569931506	peak4
AT4G27130	-3824.224609375	2428.2293629002565	peak20
AT4G27080	-3561.6357421875	4116.754753525256	peak8
AT4G27760	-3055.41796875	3656.5931324315065	peak12
AT4G27750	-3435.876220703125	1821.537834579944	peak0
AT4G27730	-3473.966552734375	1752.669426376819	peak0
AT4G27450	-3075.22607421875	1729.932121689319	peak0
AT4G27410	-2504.151611328125	3121.7828296971315	peak4
AT4G27440	-3762.54736328125	4506.291374619006	peak8
AT4G27657	-3581.116455078125	1403.839592392444	peak0
AT4G27900	-4042.649658203125	2661.1851734471315	peak16
AT4G27830	-2936.258544921875	4103.994011337756	peak4
AT4G27780	-3207.49365234375	840.4710010838503	peak0
AT4G27880	-3408.317138671875	1677.512443954944	peak0
AT4G27840	-3601.394287109375	3538.3641285252565	peak12
AT4G27820	-3309.72216796875	4149.507683212756	peak8
AT4G27800	-4104.6552734375	3130.4695972752565	peak16
AT4G27652	-3579.40966796875	3541.4901050877565	peak12
AT4G27940	-2726.889404296875	1658.8731617283815	peak0
AT4G28310	-3330.24853515625	3886.7332691502565	peak12
AT4G28250	-2558.08447265625	3673.5521168065065	peak4
AT4G28290	-3029.783203125	1469.1942066502565	peak0
AT4G28240	-2979.208251953125	1681.507317001819	peak0
AT4G28190	-3529.54052734375	1642.0731129002565	peak0
AT4G28220	-3977.44873046875	2485.6331714940065	peak16
AT4G28320	-3618.09033203125	3978.9236988377565	peak8
AT4G28260	-3413.429443359375	1656.2364429783815	peak0
AT4G28230	-3520.17041015625	4076.2337574315065	peak8
AT4G28700	-2438.952392578125	2625.2615894627565	peak4
AT4G28570	-3053.48388671875	4089.5906910252565	peak4
AT4G28610	-2672.43212890625	1737.4769214940065	peak0
AT4G28480	-3115.41455078125	3762.7652515721315	peak12
AT4G28450	-3178.47998046875	4001.5482105565065	peak12
AT4G28390	-2421.43359375	1826.765861923694	peak4
AT4G28740	-4247.3212890625	2537.0653004002565	peak12
AT4G29010	-3341.227294921875	4189.606804306506	peak8
AT4G29040	-3352.6025390625	4056.0599293065065	peak8
AT4G29080	-3949.045166015625	2033.8594898533815	peak20
AT4G29050	-4201.96875	2302.1629566502565	peak16
AT4G28760	-3537.643310546875	1607.950920517444	peak0
AT4G28750	-2415.4765625	3281.6397632908815	peak8
AT4G29160	-3673.464599609375	3766.4412769627565	peak12
AT4G29190	-2889.55029296875	4448.161491806506	peak8
AT4G29380	-3532.8671875	1760.169426376819	peak0
AT4G29220	-4046.363037109375	2564.3914722752565	peak20
AT4G29210	-3853.249755859375	3520.6270679783815	peak12
AT4G29900	-3899.133544921875	1920.0059742283815	peak16
AT4G29840	-3744.35400390625	3677.8702320408815	peak12
AT4G29510	-3203.531982421875	4124.580925400256	peak8
AT4G29735	-3849.0595703125	2270.0999683690065	peak16
AT4G29670	-3965.623291015625	3383.3450855565065	peak12
AT4G29590	-3811.27197265625	3401.3060230565065	peak12
AT4G29520	-3426.094970703125	3769.7383961033815	peak12
AT4G29610	-3396.16943359375	4365.497429306506	peak8
AT4G30270	-2777.429443359375	1466.909904892444	peak0
AT4G30230	-3190.23876953125	3565.5557789158815	peak12
AT4G30210	-3182.9521484375	1439.793693954944	peak0
AT4G30080	-4164.970703125	3209.7493824315065	peak16
AT4G30020	-3585.93896484375	4193.886101181506	peak8
AT4G29950	-3197.228759765625	1604.895744736194	peak0
AT4G29960	-3388.6513671875	1637.0416187596315	peak0
AT4G30470	-3460.728515625	1372.4901050877565	peak0
AT4G30390	-3624.089599609375	1756.2479175877565	peak0
AT4G30500	-3944.193359375	2687.1297535252565	peak12
AT4G30440	-3824.048828125	1800.796379501819	peak16
AT4G30650	-3698.874267578125	3936.7020191502565	peak8
AT4G30640	-3512.18017578125	4122.248405869006	peak8
AT4G30560	-3941.718017578125	3611.3172535252565	peak12
AT4G30460	-2525.462890625	3372.2303394627565	peak4
AT4G30360	-3460.335205078125	4216.911491806506	peak8
AT4G30350	-3983.27294921875	2684.8262867283815	peak16
AT4G30310	-3601.774169921875	1638.861565048694	peak20
AT4G30200	-3503.315673828125	1635.6094898533815	peak0
AT4G30190	-3961.364990234375	2215.9915699315065	peak16
AT4G30530	-3230.76123046875	3965.9163746190065	peak4
AT4G30935	-3859.72119140625	3871.2349781346315	peak12
AT4G30800	-3360.207763671875	3923.9935230565065	peak12
AT4G30790	-3667.06884765625	1408.336662704944	peak16
AT4G30700	-3845.431884765625	3887.0950855565065	peak8
AT4G30660	-3468.54541015625	4003.7303394627565	peak8
AT4G30400	-2696.045654296875	3739.0987476658815	peak4
AT4G30610	-3199.02001953125	1439.8846363377565	peak0
AT4G30340	-4600.0205078125	1089.050529892444	peak16
AT4G31060	-3595.337158203125	4192.375358994006	peak8
AT4G31000	-3631.67529296875	981.1155933690065	peak16
AT4G31250	-3318.622802734375	1670.7154468846315	peak0
AT4G31210	-3416.4033203125	3968.9378589940065	peak12
AT4G31180	-2951.131591796875	4382.845085556506	peak8
AT4G31080	-3422.246337890625	1726.7088550877565	peak0
AT4G30960	-2535.5986328125	3109.4329761815065	peak4
AT4G30950	-2924.763427734375	1620.1053394627565	peak0
AT4G31310	-2949.513671875	1680.175041611194	peak0
AT4G31450	-2772.049072265625	4334.855827744006	peak4
AT4G31550	-3382.686279296875	4049.0862964940065	peak8
AT4G31500	-3322.47998046875	3617.9656910252565	peak12
AT4G31290	-3449.875732421875	1920.1441578221315	peak0
AT4G31400	-3882.03466796875	3536.0909351658815	peak12
AT4G31390	-3714.631103515625	1245.9044117283815	peak16
AT4G31730	-3236.6201171875	1275.1043629002565	peak20
AT4G31980	-3518.32568359375	4282.072624619006	peak8
AT4G31870	-2553.654541015625	3293.3174976658815	peak4
AT4G31820	-3594.698486328125	2036.1331714940065	peak0
AT4G31810	-3455.43017578125	3908.3406910252565	peak12
AT4G31790	-3291.348876953125	3946.4876636815065	peak12
AT4G31780	-3918.881591796875	1850.459221298694	peak16
AT4G31800	-4098.46484375	2199.4300464940065	peak16
AT4G31720	-3534.84765625	1769.138908798694	peak0
AT4G31990	-3944.061279296875	3421.8489918065065	peak16
AT4G32300	-3449.938232421875	1878.2020191502565	peak0
AT4G32160	-3703.30078125	1840.921867783069	peak16
AT4G32030	-2680.413818359375	1737.4197925877565	peak0
AT4G32150	-3741.427734375	1950.3350757908815	peak0
AT4G32060	-4070.88671875	2572.1671070408815	peak20
AT4G32020	-2429.677978515625	2725.6761402440065	peak4
AT4G31860	-3739.598876953125	1797.122551376819	peak20
AT4G32605	-3526.584228515625	3840.7701343846315	peak12
AT4G32530	-4050.258056640625	3425.4539722752565	peak12
AT4G32570	-3324.757568359375	1615.995842392444	peak20
AT4G32520	-3463.46923828125	4062.3494800877565	peak8
AT4G32190	-2719.832763671875	1584.703606064319	peak4
AT4G32280	-2384.2294921875	2140.2606129002565	peak0
AT4G32340	-3775.44091796875	3902.1712574315065	peak8
AT4G32260	-3432.0048828125	1439.1722339940065	peak0
AT4G32760	-3534.251220703125	1886.8253101658815	peak20
AT4G33050	-3990.76123046875	2788.2093433690065	peak16
AT4G33000	-2843.28125	1620.596672470569	peak0
AT4G32980	-2922.027587890625	4083.8709644627565	peak4
AT4G32800	-4294.15771484375	3300.4007496190065	peak16
AT4G32830	-3851.034423828125	3983.6058277440065	peak8
AT4G32870	-3316.0078125	1164.8602222752565	peak0
AT4G32850	-4060.66259765625	2524.9993824315065	peak16
AT4G32770	-2525.923828125	3095.2720875096315	peak4
AT4G32750	-3092.8818359375	1656.1426929783815	peak0
AT4G32910	-3623.468505859375	1827.738274033069	peak0
AT4G33030	-3633.78564453125	3418.0528492283815	peak12
AT4G33300	-4129.02490234375	3099.0555347752565	peak16
AT4G33140	-4089.1591796875	2462.5765308690065	peak12
AT4G33150	-3616.668212890625	1799.751457626819	peak20
AT4G33220	-2285.429931640625	3161.9029468846315	peak4
AT4G33240	-3319.422119140625	1559.004631454944	peak0
AT4G33170	-3965.877197265625	3928.1038746190065	peak8
AT4G33090	-3263.410888671875	4231.068718369006	peak8
AT4G33400	-3094.15625	4105.548698837756	peak8
AT4G33700	-3961.391357421875	3572.5914234471315	peak12
AT4G33550	-3050.7236328125	3973.7425464940065	peak4
AT4G33540	-4038.76708984375	3212.5638355565065	peak12
AT4G33430	-4054.736572265625	2813.1373218846315	peak16
AT4G33510	-4070.39013671875	3325.4153980565065	peak12
AT4G33420	-2952.200927734375	1805.812492783069	peak0
AT4G33490	-3696.614501953125	3949.8275074315065	peak8
AT4G33940	-3557.496826171875	1554.2908863377565	peak20
AT4G33980	-3968.708984375	3850.1097339940065	peak8
AT4G33790	-2597.426025390625	2355.3980640721315	peak0
AT4G33666	-2798.174560546875	1670.9092945408815	peak0
AT4G33780	-3978.954833984375	2730.1224293065065	peak12
AT4G33770	-3033.2900390625	1395.986076767444	peak0
AT4G33985	-3836.900634765625	3920.0330738377565	peak8
AT4G34270	-3868.530029296875	2080.2127613377565	peak16
AT4G34250	-2708.57373046875	4107.405144150256	peak8
AT4G34150	-2875.340087890625	1547.5967945408815	peak0
AT4G34120	-3346.91455078125	4059.3299488377565	peak8
AT4G34220	-1920.586669921875	2943.1793140721315	peak4
AT4G34050	-2961.716552734375	3602.4988941502565	peak4
AT4G34215	-3525.739501953125	1814.231926376819	peak0
AT4G34200	-3401.28759765625	3863.1422046971315	peak12
AT4G34040	-3737.936279296875	1626.040275986194	peak16
AT4G33950	-3354.510009765625	1358.597649033069	peak20
AT4G34000	-2367.540771484375	2209.0892261815065	peak0
AT4G34760	-3427.172607421875	1656.541740829944	peak0
AT4G34650	-2716.6279296875	3628.0340504002565	peak4
AT4G34750	-3633.560302734375	2116.1302418065065	peak16
AT4G34740	-2554.504638671875	3448.7855152440065	peak4
AT4G34730	-2599.141845703125	2113.9969410252565	peak0
AT4G34680	-3033.34326171875	1424.6192554783815	peak0
AT4G34610	-2673.966064453125	1453.4088062596315	peak0
AT4G34600	-2415.659912109375	2398.0355152440065	peak4
AT4G34580	-3921.6943359375	2311.2508472752565	peak20
AT4G34540	-3688.455322265625	1939.1719898533815	peak0
AT4G34240	-2740.22998046875	3652.0921558690065	peak4
AT4G34370	-3606.778076171875	1898.5235523533815	peak20
AT4G34350	-2587.9990234375	2070.2403492283815	peak4
AT4G34290	-3437.605224609375	3858.3214039158815	peak12
AT4G34450	-4400.5322265625	2649.9634937596315	peak20
AT4G35030	-1974.3194580078125	3968.2186207127565	peak12
AT4G34870	-3429.36962890625	3850.9815601658815	peak12
AT4G34990	-3721.009765625	3181.0943531346315	peak12
AT4G34970	-2876.0126953125	1731.835442001819	peak0
AT4G34950	-3746.2724609375	3967.7962574315065	peak12
AT4G34910	-3160.753173828125	4095.1766285252565	peak8
AT4G34770	-3231.45703125	1778.415520126819	peak0
AT4G34490	-3853.399658203125	3059.0360035252565	peak12
AT4G35250	-2549.043701171875	2105.0447925877565	peak4
AT4G35260	-3604.835205078125	3846.9129566502565	peak12
AT4G35335	-2841.03271484375	4284.931999619006	peak8
AT4G35300	-3369.4521484375	4231.741569931506	peak8
AT4G35050	-3942.80322265625	3318.7249683690065	peak12
AT4G35090	-2837.932373046875	1598.882317001819	peak0
AT4G35110	-2349.3876953125	2469.2549976658815	peak4
AT4G35060	-2548.833984375	3591.3985523533815	peak4
AT4G35130	-3939.733154296875	3514.9722828221315	peak12
AT4G35310	-3514.80078125	3924.0775074315065	peak12
AT4G35320	-2227.26513671875	2565.8091968846315	peak4
AT4G35750	-3974.994140625	2993.8956226658815	peak12
AT4G35630	-3630.70849609375	3811.0801929783815	peak12
AT4G35770	-2469.49609375	1670.2161793065065	peak0
AT4G35780	-3421.444580078125	1630.3709644627565	peak0
AT4G35620	-3531.2060546875	4139.076042587756	peak8
AT4G35600	-3584.39404296875	1655.2650074315065	peak0
AT4G35480	-3716.807373046875	4257.166374619006	peak8
AT4G35470	-3030.23486328125	1686.483391220569	peak0
AT4G35550	-4099.7607421875	1847.410881454944	peak20
AT4G36020	-2737.89794921875	3863.0474781346315	peak4
AT4G36050	-2675.522216796875	1562.847404892444	peak20
AT4G36040	-2409.083251953125	2667.9771656346315	peak4
AT4G36030	-3141.4169921875	1635.1932300877565	peak0
AT4G35790	-3844.36083984375	3825.0994800877565	peak8
AT4G35950	-3348.307373046875	1420.6602711033815	peak0
AT4G35850	-3168.318603515625	3972.1199879002565	peak12
AT4G35880	-3810.9169921875	3750.6570972752565	peak16
AT4G36010	-3443.131103515625	4176.920280869006	peak8
AT4G36110	-2963.847900390625	1798.398918564319	peak0
AT4G36105	-2828.63671875	1875.4488453221315	peak0
AT4G37400	-2850.89794921875	3741.4695972752565	peak4
AT4G37320	-4263.96533203125	3283.0364918065065	peak12
AT4G37330	-3492.476806640625	1592.762199814319	peak0
AT4G37460	-3034.927978515625	1461.2139820408815	peak0
AT4G36290	-3316.212646484375	3655.6070484471315	peak12
AT4G36220	-2822.735107421875	3841.3223804783815	peak4
AT4G36280	-4452.89306640625	1855.070549423694	peak16
AT4G36260	-2697.03564453125	1707.452629501819	peak0
AT4G36250	-3079.11279296875	3987.7235035252565	peak4
AT4G36210	-3911.361083984375	3000.6317066502565	peak12
AT4G36180	-3994.6416015625	3284.7540211033815	peak12
AT4G36140	-3597.924560546875	1659.041496689319	peak0
AT4G37590	-3151.713623046875	1532.2278980565065	peak0
AT4G37610	-3332.624755859375	1633.1060718846315	peak0
AT4G37660	-4053.677001953125	3006.1522144627565	peak12
AT4G37650	-3203.117431640625	1517.258781845569	peak0
AT4G37470	-3368.6611328125	4026.1990894627565	peak8
AT4G37310	-4059.0205078125	1390.799309189319	peak12
AT4G37490	-3725.852294921875	3973.2952808690065	peak8
AT4G37300	-3581.637939453125	1777.033684189319	peak0
AT4G37560	-3445.603515625	1446.495598251819	peak0
AT4G37295	-2965.4619140625	1693.464104111194	peak0
AT4G37540	-3227.5625	1624.6224293065065	peak0
AT4G37550	-2995.9990234375	1627.2049488377565	peak0
AT4G37870	-3523.039306640625	1673.936272079944	peak20
AT4G37760	-2657.793212890625	2023.3428882908815	peak0
AT4G37790	-3533.766357421875	1516.3987964940065	peak0
AT4G38060	-3642.30712890625	1600.8040699315065	peak0
AT4G38050	-3537.861572265625	4030.2562183690065	peak8
AT4G37910	-3254.63720703125	3912.5237964940065	peak12
AT4G38210	-4176.2607421875	2312.0696949315065	peak12
AT4G38100	-3088.7666015625	4004.5262379002565	peak12
